customer_id,age,gender,income_band,family_status,has_baby,pet_owner,region,loyalty_tier,cluster
595,20,F,high,family,0,0,West,Gold,1
596,36,M,mid,family,0,0,South,Bronze,3
597,41,F,mid,single,0,0,South,Bronze,3
598,78,F,mid,single,0,1,East,Gold,4
599,52,M,high,single,0,1,West,Bronze,2
600,48,M,mid,family,0,1,East,Gold,4
601,39,M,high,couple,0,1,West,Silver,2
602,40,F,low,single,0,0,North,Silver,3
603,62,M,low,couple,0,0,West,Bronze,3
604,41,F,high,single,0,0,South,Gold,2
605,46,F,mid,single,0,0,East,Bronze,1
606,28,F,mid,single,0,0,South,Silver,1
607,23,F,high,couple,0,0,Central,Bronze,1
608,28,F,mid,single,0,0,North,Bronze,1
609,22,M,mid,family,0,0,East,Bronze,1
610,18,M,high,single,0,1,East,Platinum,4
611,31,M,mid,family,1,0,West,Gold,0
612,23,M,mid,family,0,0,East,Gold,1
613,53,F,mid,single,0,1,East,Silver,4
614,28,F,mid,couple,0,1,Central,Gold,4
615,43,F,low,family,0,0,South,Silver,3
616,38,M,low,couple,0,0,South,Silver,1
617,75,F,high,family,0,0,Central,Silver,3
618,60,F,low,couple,0,0,South,Bronze,3
619,77,F,low,family,0,1,East,Gold,4
620,69,F,low,single,0,0,Central,Bronze,3
621,43,F,mid,couple,0,0,North,Platinum,1
622,35,M,high,family,0,0,West,Bronze,2
623,18,F,mid,couple,0,0,North,Silver,1
624,59,F,low,family,0,1,West,Gold,4
625,37,F,mid,family,0,1,North,Bronze,4
626,60,F,mid,single,0,0,East,Bronze,3
627,30,F,mid,family,0,0,East,Bronze,1
628,45,M,high,couple,0,0,East,Bronze,2
629,31,F,low,single,0,0,Central,Silver,1
630,55,M,mid,couple,0,0,East,Silver,1
631,57,F,high,single,1,0,East,Bronze,0
632,52,F,mid,family,0,1,South,Silver,4
633,55,M,low,single,0,1,West,Silver,4
634,23,M,mid,couple,1,0,Central,Silver,0
635,55,F,mid,family,0,0,North,Bronze,1
636,36,M,mid,couple,0,0,East,Bronze,3
637,40,F,low,single,0,0,South,Bronze,3
638,30,F,mid,family,0,1,Central,Gold,4
639,26,F,mid,couple,0,0,East,Silver,1
640,22,M,mid,couple,0,0,Central,Silver,1
641,28,F,high,single,0,1,West,Silver,2
642,44,F,low,single,0,0,East,Bronze,3
643,30,M,low,couple,0,1,East,Silver,4
644,38,M,mid,couple,0,1,South,Bronze,4
645,64,F,mid,couple,0,0,Central,Platinum,3
646,22,F,low,single,0,0,North,Bronze,1
647,37,F,mid,single,0,0,West,Silver,1
648,47,M,mid,single,0,0,West,Bronze,1
649,32,M,low,family,1,1,East,Gold,0
650,33,F,high,couple,0,1,East,Silver,2
651,28,F,mid,couple,0,1,North,Bronze,4
652,57,M,high,couple,0,0,East,Bronze,3
653,48,F,high,family,0,0,West,Gold,2
654,42,F,low,couple,0,1,Central,Silver,4
655,52,M,mid,couple,0,1,South,Silver,4
656,49,M,low,single,0,0,West,Platinum,1
657,21,M,mid,family,0,0,North,Silver,3
658,18,F,mid,family,0,1,North,Silver,4
659,38,F,low,couple,0,0,Central,Bronze,1
660,21,F,mid,family,0,1,West,Gold,4
661,54,M,mid,family,0,1,South,Silver,4
662,19,F,low,couple,0,1,Central,Gold,4
663,47,F,mid,family,0,1,East,Silver,4
664,22,F,mid,family,0,0,Central,Gold,1
665,43,M,mid,couple,0,0,East,Silver,1
666,20,M,low,family,0,0,Central,Bronze,3
667,41,F,mid,single,0,0,West,Silver,1
668,59,F,high,couple,0,1,Central,Silver,4
669,64,F,mid,couple,0,1,South,Silver,4
670,24,F,mid,family,1,1,South,Bronze,0
671,20,F,low,single,0,0,East,Silver,1
672,33,F,high,family,1,1,South,Silver,0
673,30,M,low,single,0,0,West,Bronze,1
674,59,F,low,family,0,1,South,Bronze,4
675,52,F,low,family,0,0,South,Silver,3
676,42,M,low,family,1,1,North,Silver,0
677,56,F,high,couple,0,0,Central,Silver,1
678,55,F,low,family,0,1,North,Bronze,4
679,25,M,mid,single,0,0,Central,Gold,1
680,48,M,low,family,0,0,Central,Silver,1
681,45,F,mid,family,1,0,South,Bronze,0
682,41,M,mid,single,0,0,Central,Bronze,1
683,56,F,mid,couple,0,0,West,Silver,1
684,77,M,low,family,0,1,Central,Silver,4
685,38,F,low,family,1,1,West,Gold,0
686,76,F,low,single,0,0,South,Silver,3
687,50,M,mid,family,0,0,West,Silver,1
688,33,F,high,couple,0,0,Central,Bronze,2
689,24,M,mid,family,0,1,West,Silver,4
690,38,F,low,family,0,1,East,Bronze,4
691,39,F,low,family,0,0,West,Bronze,3
692,22,M,high,family,1,1,West,Silver,0
693,79,M,mid,single,0,0,South,Bronze,3
694,44,M,mid,couple,0,0,East,Silver,3
695,24,F,mid,family,1,0,East,Silver,0
696,42,F,mid,couple,0,0,Central,Bronze,3
697,41,M,low,couple,0,1,East,Bronze,4
698,44,M,low,single,0,0,West,Silver,3
699,57,F,low,family,0,0,North,Bronze,3
700,31,F,low,family,0,0,North,Bronze,1
701,31,M,low,family,0,0,South,Bronze,1
702,32,M,high,single,0,0,Central,Platinum,2
703,60,M,mid,couple,0,0,West,Platinum,3
704,38,M,low,couple,0,1,West,Platinum,4
705,27,F,mid,single,0,1,South,Gold,4
706,44,F,mid,single,0,0,Central,Bronze,1
707,46,M,mid,single,0,0,Central,Bronze,1
708,42,F,mid,family,0,1,West,Bronze,4
709,40,F,low,single,0,0,South,Bronze,3
710,27,F,low,single,0,0,West,Bronze,1
711,43,F,mid,single,0,1,North,Bronze,4
712,40,M,low,family,1,0,Central,Platinum,0
713,65,M,high,couple,0,0,West,Bronze,3
714,18,M,high,couple,0,1,North,Platinum,4
715,47,M,low,single,0,0,South,Silver,1
716,23,F,mid,single,0,0,North,Silver,1
717,25,F,low,single,0,1,South,Bronze,4
718,42,F,mid,couple,0,1,West,Bronze,4
719,40,F,mid,single,0,1,North,Gold,4
720,79,M,high,couple,0,1,West,Bronze,4
721,31,M,mid,couple,0,0,East,Platinum,1
722,48,F,high,family,0,0,South,Silver,2
723,20,M,high,couple,1,1,Central,Bronze,0
724,59,F,low,family,0,0,South,Silver,1
725,63,M,low,family,0,1,South,Bronze,4
726,31,M,mid,single,0,0,South,Silver,1
727,65,M,low,couple,0,0,North,Silver,1
728,38,M,mid,family,0,1,East,Gold,4
729,56,F,low,couple,0,0,Central,Silver,1
730,25,M,mid,single,0,0,East,Silver,1
731,31,F,high,single,0,0,South,Bronze,2
732,74,F,high,family,0,0,Central,Silver,3
733,31,F,mid,family,0,0,East,Bronze,1
734,25,M,high,couple,0,0,East,Silver,2
735,44,F,mid,family,0,0,North,Gold,3
736,24,M,mid,family,0,0,North,Bronze,1
737,32,M,low,family,0,0,East,Silver,1
738,45,F,low,couple,0,1,North,Bronze,4
739,75,F,low,couple,0,1,South,Bronze,4
740,20,F,low,family,0,0,North,Bronze,3
741,24,M,high,couple,0,0,South,Bronze,3
742,46,F,mid,couple,0,1,South,Silver,4
743,61,M,high,single,0,0,East,Gold,1
744,31,F,low,couple,0,0,East,Silver,1
745,43,F,low,single,0,1,South,Bronze,4
746,52,F,low,couple,0,0,West,Silver,3
747,29,F,low,couple,0,0,Central,Bronze,1
748,56,M,low,single,0,0,Central,Silver,1
749,22,F,mid,single,0,0,West,Bronze,1
750,52,M,high,couple,0,1,Central,Bronze,2
751,51,M,high,family,0,0,North,Silver,2
752,51,F,mid,family,0,0,North,Bronze,3
753,31,M,mid,single,0,1,South,Silver,4
754,28,F,mid,single,0,1,North,Bronze,4
755,25,F,low,single,0,0,East,Platinum,1
756,45,F,mid,couple,0,1,South,Bronze,4
757,24,M,high,single,0,0,West,Bronze,3
758,42,M,low,family,1,0,East,Bronze,0
759,34,M,mid,family,1,0,South,Bronze,0
760,58,F,mid,family,0,0,North,Bronze,3
761,22,M,high,couple,0,1,Central,Gold,4
762,36,M,mid,family,0,1,Central,Silver,4
763,56,F,mid,couple,0,1,East,Silver,4
764,34,M,mid,couple,0,0,South,Silver,1
765,43,F,low,couple,0,0,South,Silver,3
766,73,M,mid,single,0,0,South,Silver,3
767,57,M,low,family,0,0,East,Platinum,3
768,19,M,mid,family,0,0,West,Gold,1
769,37,M,mid,family,0,1,Central,Gold,4
770,55,F,mid,single,0,1,West,Silver,4
771,37,F,mid,family,0,1,West,Silver,4
772,45,M,low,couple,0,0,Central,Bronze,1
773,46,F,low,family,0,1,North,Silver,4
774,33,F,low,family,0,0,North,Silver,1
775,35,F,mid,couple,0,0,Central,Silver,1
776,43,F,low,family,0,0,East,Bronze,3
777,35,F,high,single,0,0,North,Silver,2
778,39,F,low,family,1,1,South,Bronze,0
779,30,M,low,couple,0,0,South,Bronze,1
780,22,M,mid,single,0,0,North,Bronze,1
781,25,M,low,single,0,0,South,Bronze,1
782,32,M,mid,single,0,0,East,Gold,1
783,57,M,mid,family,1,0,Central,Bronze,0
784,53,M,low,single,0,0,South,Bronze,3
785,39,F,mid,single,0,0,East,Gold,3
786,39,M,low,family,0,0,West,Bronze,1
787,35,F,mid,couple,0,0,North,Bronze,1
788,51,F,low,couple,0,1,East,Bronze,4
789,49,F,high,couple,0,0,North,Bronze,2
790,47,F,low,single,0,0,West,Gold,3
791,33,F,mid,family,1,0,Central,Bronze,0
792,22,F,low,single,0,0,Central,Silver,1
793,30,M,mid,couple,0,0,West,Bronze,1
794,25,F,mid,couple,0,0,South,Bronze,1
795,72,M,high,family,0,0,South,Gold,3
796,59,F,low,couple,1,1,West,Silver,0
797,28,F,high,couple,1,0,West,Silver,0
798,37,M,mid,single,0,0,East,Bronze,3
799,35,F,high,couple,0,0,East,Bronze,2
800,32,F,low,family,0,1,Central,Bronze,4
801,28,M,mid,family,1,0,Central,Silver,0
802,46,F,mid,family,0,0,West,Gold,1
803,26,M,mid,single,0,0,East,Silver,1
804,32,M,low,family,0,0,West,Silver,1
805,23,F,low,single,0,0,Central,Silver,1
806,40,F,mid,single,0,1,North,Bronze,4
807,38,M,high,family,0,1,South,Silver,2
808,79,F,mid,couple,0,1,North,Silver,4
809,46,F,high,family,0,0,West,Platinum,2
810,23,M,mid,couple,0,1,Central,Bronze,4
811,28,F,high,single,0,0,South,Bronze,2
812,23,F,low,single,0,0,Central,Bronze,1
813,23,F,mid,single,0,0,West,Bronze,1
814,38,F,low,single,0,1,Central,Gold,4
815,49,M,low,couple,0,0,South,Silver,1
816,32,F,high,couple,0,0,East,Silver,2
817,41,F,mid,family,0,0,North,Silver,3
818,35,M,mid,couple,0,1,Central,Bronze,4
819,26,M,mid,couple,0,0,West,Silver,1
820,37,M,mid,family,0,0,West,Bronze,1
821,27,F,mid,single,0,0,West,Gold,1
822,20,M,low,family,0,0,East,Bronze,3
823,73,M,mid,family,0,0,East,Bronze,3
824,42,M,low,single,0,0,West,Gold,1
825,49,F,mid,single,0,0,West,Bronze,1
826,47,M,mid,family,0,0,West,Bronze,3
827,45,M,high,family,1,0,South,Platinum,0
828,56,M,low,family,0,0,South,Bronze,1
829,50,F,low,single,0,1,West,Bronze,4
830,70,M,low,single,0,0,South,Silver,1
831,73,M,high,single,0,0,North,Bronze,1
832,45,F,low,family,0,1,North,Bronze,4
833,74,F,low,family,0,0,Central,Silver,1
834,51,F,low,single,0,0,Central,Bronze,3
835,21,F,mid,family,0,0,South,Bronze,1
836,59,M,low,couple,0,1,East,Gold,4
837,46,M,mid,couple,1,0,South,Bronze,0
838,44,M,high,couple,0,0,North,Bronze,2
839,55,M,low,couple,0,1,East,Bronze,4
840,27,F,mid,single,0,0,South,Bronze,1
841,28,M,high,single,0,0,Central,Bronze,2
842,67,M,low,single,0,0,Central,Silver,1
843,31,F,high,single,0,1,North,Silver,2
844,24,M,low,single,0,0,Central,Silver,1
845,46,F,high,family,0,1,Central,Bronze,2
846,18,M,low,couple,0,1,Central,Silver,4
847,41,M,high,couple,0,0,West,Silver,2
848,61,F,low,family,0,1,East,Silver,4
849,77,F,low,single,0,0,East,Silver,3
850,59,M,mid,single,0,0,South,Bronze,1
851,54,F,mid,couple,0,1,Central,Bronze,4
852,29,F,mid,family,1,1,West,Silver,0
853,42,M,mid,family,0,1,East,Bronze,4
854,19,M,mid,single,0,0,East,Silver,1
855,47,M,low,single,0,0,Central,Bronze,3
856,38,M,low,family,0,0,West,Silver,3
857,50,F,low,couple,0,1,North,Bronze,4
858,26,M,low,family,0,0,West,Bronze,1
859,67,F,high,single,0,0,South,Silver,1
860,41,F,high,couple,0,0,East,Bronze,2
861,60,F,low,couple,0,1,West,Gold,4
862,20,F,mid,single,0,0,West,Bronze,1
863,26,M,low,couple,0,0,West,Bronze,1
864,30,F,high,couple,0,1,East,Bronze,2
865,45,F,low,single,0,0,West,Bronze,3
866,23,M,mid,single,0,0,Central,Bronze,1
867,33,F,mid,single,0,1,East,Silver,4
868,33,M,mid,family,0,0,East,Bronze,1
869,23,F,low,family,1,1,North,Bronze,0
870,51,F,mid,couple,0,1,West,Silver,4
871,79,M,mid,single,0,0,North,Silver,1
872,27,F,low,family,1,0,South,Bronze,0
873,40,F,mid,couple,0,0,Central,Bronze,3
874,45,F,mid,couple,0,0,Central,Gold,3
875,48,M,mid,couple,0,1,South,Silver,4
876,30,M,low,family,1,0,Central,Platinum,0
877,53,F,low,family,0,1,West,Silver,4
878,22,M,low,family,0,0,East,Bronze,1
879,27,M,low,single,0,0,East,Gold,1
880,30,M,low,single,0,0,West,Bronze,1
881,48,F,mid,family,0,1,East,Gold,4
882,41,F,mid,family,1,0,South,Silver,0
883,38,F,mid,family,0,1,North,Bronze,4
884,29,M,mid,single,0,0,East,Silver,1
885,24,F,mid,single,0,0,East,Silver,1
886,31,M,low,family,1,1,North,Gold,0
887,43,M,mid,couple,0,0,Central,Gold,3
888,56,M,low,family,0,0,Central,Bronze,3
889,29,F,mid,family,0,0,West,Silver,1
890,26,M,high,couple,1,1,Central,Silver,0
891,18,M,mid,family,0,1,North,Silver,4
892,46,M,low,couple,0,0,West,Silver,3
893,29,F,high,single,0,0,West,Bronze,2
894,56,F,low,family,0,1,South,Bronze,4
895,39,M,low,couple,0,0,West,Silver,3
896,41,M,mid,couple,0,0,West,Bronze,3
897,54,F,mid,family,0,0,West,Silver,3
898,78,F,low,single,0,1,West,Silver,4
899,39,F,mid,single,0,0,North,Silver,3
900,22,M,low,couple,0,1,West,Silver,4
901,55,M,mid,family,0,1,East,Bronze,4
902,33,M,high,single,0,1,North,Silver,2
903,37,F,mid,single,0,0,South,Bronze,1
904,40,F,low,family,1,0,West,Bronze,0
905,19,M,mid,couple,0,0,South,Bronze,1
906,25,M,mid,single,0,1,East,Silver,4
907,43,F,mid,family,0,1,South,Bronze,4
908,23,F,high,single,0,0,North,Bronze,1
909,27,M,high,family,1,1,East,Bronze,0
910,26,F,mid,family,0,0,East,Gold,1
911,52,M,mid,family,0,1,Central,Bronze,4
912,19,F,high,couple,0,1,West,Bronze,4
913,32,M,high,single,0,0,East,Gold,2
914,45,F,mid,couple,0,0,South,Gold,1
915,47,F,mid,couple,0,1,North,Bronze,4
916,48,F,high,family,0,1,South,Bronze,2
917,30,M,high,family,0,0,East,Bronze,2
918,79,F,low,single,0,0,Central,Bronze,1
919,41,M,mid,couple,0,0,North,Gold,1
920,28,M,mid,family,0,0,Central,Gold,1
921,22,M,high,family,0,1,North,Gold,4
922,33,M,low,couple,0,0,North,Silver,1
923,28,M,mid,family,0,1,North,Silver,4
924,42,F,mid,couple,0,0,North,Silver,3
925,19,M,low,single,0,0,South,Bronze,3
926,49,M,low,single,0,0,West,Bronze,3
927,43,F,low,couple,0,0,Central,Gold,1
928,30,M,low,single,1,0,East,Bronze,0
929,31,F,high,couple,1,1,East,Silver,0
930,30,M,low,single,0,0,South,Gold,1
931,33,F,high,single,0,0,East,Silver,2
932,34,M,low,single,0,0,North,Bronze,1
933,24,F,mid,family,0,1,West,Bronze,4
934,25,F,mid,single,0,0,North,Bronze,1
935,45,F,high,single,0,0,West,Bronze,2
936,47,M,mid,single,0,1,North,Silver,4
937,55,M,low,couple,0,0,West,Silver,1
938,31,M,high,family,0,1,West,Bronze,2
939,52,M,mid,family,0,0,West,Silver,3
940,19,F,mid,family,0,1,North,Bronze,4
941,33,M,low,family,0,0,West,Gold,1
942,28,F,low,family,1,0,North,Bronze,0
943,31,F,mid,family,0,0,West,Bronze,1
944,37,F,low,family,0,0,Central,Bronze,1
945,33,M,low,family,0,1,East,Gold,4
946,29,M,low,single,0,0,North,Bronze,1
947,37,F,low,family,0,0,East,Bronze,1
948,30,M,high,single,1,0,West,Silver,0
949,53,M,mid,single,0,0,South,Bronze,1
950,39,M,low,family,0,1,Central,Silver,4
951,54,F,mid,family,1,0,East,Silver,0
952,21,M,low,single,0,1,Central,Bronze,4
953,33,M,high,family,1,0,Central,Bronze,0
954,41,M,low,couple,0,0,North,Bronze,3
955,22,F,high,single,0,0,North,Gold,1
956,34,F,mid,family,0,0,Central,Bronze,1
957,61,M,high,single,0,0,South,Bronze,1
958,18,M,low,couple,0,1,Central,Silver,4
959,32,F,mid,single,0,0,North,Gold,1
960,25,M,high,single,1,1,East,Silver,0
961,20,M,mid,family,0,1,West,Bronze,4
962,60,M,low,couple,0,0,South,Silver,1
963,21,M,low,single,0,1,South,Silver,4
964,41,F,low,couple,0,0,West,Silver,3
965,52,F,mid,family,0,1,South,Bronze,4
966,36,F,mid,couple,0,0,South,Gold,3
967,54,F,high,single,0,1,North,Bronze,2
968,18,F,mid,single,0,0,North,Silver,3
969,28,F,mid,single,0,0,North,Bronze,1
970,49,F,low,family,1,1,East,Silver,0
971,21,F,mid,family,0,0,East,Gold,3
972,42,M,high,family,0,1,Central,Bronze,2
973,47,F,low,family,0,0,Central,Gold,3
974,28,M,low,couple,0,0,South,Bronze,1
975,60,F,low,couple,0,0,North,Bronze,1
976,27,F,low,single,0,0,South,Silver,1
977,38,F,mid,family,0,1,North,Silver,4
978,29,M,mid,single,0,0,South,Bronze,1
979,74,F,low,couple,0,0,South,Bronze,3
980,37,F,low,family,0,0,Central,Gold,3
981,53,M,high,family,0,1,South,Platinum,2
982,60,F,mid,family,1,1,North,Silver,0
983,38,F,high,single,0,0,South,Silver,2
984,53,M,low,couple,0,1,South,Gold,4
985,24,F,low,couple,0,0,West,Bronze,1
986,36,M,mid,single,0,0,North,Gold,3
987,40,M,mid,couple,0,1,North,Bronze,4
988,18,F,low,couple,0,0,North,Bronze,1
989,48,M,high,couple,0,0,South,Gold,2
990,28,F,low,family,1,1,Central,Silver,0
991,51,M,high,single,0,0,South,Silver,2
992,20,M,high,family,0,0,South,Gold,3
993,59,M,high,couple,0,1,East,Bronze,4
994,77,F,low,single,0,1,North,Bronze,4
995,55,M,high,family,0,0,East,Bronze,2
996,18,M,low,family,0,1,West,Silver,4
997,62,F,high,family,0,1,West,Gold,4
998,67,M,low,couple,0,1,North,Silver,4
999,36,F,high,family,1,0,Central,Bronze,0
1000,57,M,low,couple,0,0,Central,Bronze,1
1001,65,M,mid,family,0,0,North,Bronze,3
1002,19,F,low,family,0,1,South,Gold,4
1003,52,F,mid,single,1,0,South,Silver,0
1004,29,M,high,family,0,0,Central,Bronze,2
1005,38,F,low,family,0,0,North,Platinum,3
1006,36,F,low,single,0,0,West,Gold,3
1007,59,F,mid,couple,0,1,East,Gold,4
1008,53,F,low,family,0,1,Central,Bronze,4
1009,49,M,high,family,0,0,North,Platinum,2
1010,34,F,low,single,1,0,South,Gold,0
1011,32,M,mid,single,0,1,South,Gold,4
1012,45,M,mid,single,0,0,Central,Bronze,1
1013,21,F,low,single,0,0,West,Gold,1
1014,32,M,low,single,0,0,North,Bronze,1
1015,36,M,mid,single,0,0,Central,Bronze,3
1016,54,M,mid,couple,0,1,East,Bronze,4
1017,35,M,high,couple,0,1,South,Gold,2
1018,19,F,low,couple,0,1,South,Bronze,4
1019,38,M,mid,single,0,0,East,Bronze,1
1020,22,F,high,family,0,0,Central,Bronze,1
1021,19,F,mid,couple,0,0,Central,Silver,3
1022,24,F,low,single,0,0,North,Bronze,1
1023,42,M,mid,couple,0,1,South,Bronze,4
1024,36,M,low,family,1,1,South,Silver,0
1025,55,F,mid,single,0,1,West,Platinum,4
1026,25,M,low,family,0,0,East,Silver,1
1027,22,F,low,single,0,0,East,Silver,1
1028,20,F,mid,family,0,1,South,Silver,4
1029,28,M,mid,family,0,0,West,Bronze,1
1030,26,F,mid,single,0,1,North,Silver,4
1031,23,M,high,couple,0,1,West,Silver,4
1032,22,M,high,single,0,0,West,Gold,1
1033,52,F,high,couple,0,0,Central,Bronze,2
1034,23,F,low,couple,0,0,East,Bronze,1
1035,45,M,low,family,0,0,North,Silver,3
1036,27,F,low,family,0,0,West,Silver,1
1037,45,M,mid,couple,0,1,North,Bronze,4
1038,55,F,mid,single,0,1,North,Gold,4
1039,38,F,mid,single,0,0,North,Bronze,3
1040,21,M,mid,family,0,0,North,Silver,3
1041,32,F,low,couple,0,1,South,Bronze,4
1042,35,M,mid,couple,0,1,Central,Silver,4
1043,20,M,mid,single,0,1,West,Silver,4
1044,43,M,low,single,0,1,Central,Bronze,4
1045,36,F,high,single,0,1,North,Gold,2
1046,26,F,low,single,0,0,North,Bronze,1
1047,57,F,mid,family,0,0,Central,Bronze,3
1048,21,M,mid,family,0,0,South,Bronze,3
1049,47,F,mid,single,0,0,Central,Silver,1
1050,22,F,low,family,0,0,Central,Bronze,1
1051,21,F,mid,single,0,0,South,Silver,1
1052,30,M,mid,family,1,0,North,Silver,0
1053,49,F,high,family,0,0,West,Silver,2
1054,29,M,high,single,1,0,Central,Bronze,0
1055,21,F,mid,family,0,1,Central,Silver,4
1056,49,F,low,single,0,0,South,Silver,1
1057,42,M,high,family,1,0,Central,Silver,0
1058,52,M,low,family,0,1,North,Silver,4
1059,41,F,low,couple,0,1,North,Silver,4
1060,37,M,low,single,0,0,South,Bronze,3
1061,51,F,mid,family,0,0,South,Bronze,1
1062,20,M,high,couple,0,1,Central,Gold,4
1063,40,M,mid,family,0,0,South,Bronze,3
1064,28,M,high,family,0,0,North,Silver,2
1065,43,F,mid,single,0,0,Central,Bronze,3
1066,19,F,low,single,0,0,North,Bronze,1
1067,45,M,low,couple,0,0,North,Bronze,3
1068,32,M,mid,family,0,0,West,Bronze,1
1069,78,F,mid,family,0,1,Central,Bronze,4
1070,39,M,mid,single,1,0,West,Silver,0
1071,31,F,low,couple,0,0,West,Bronze,1
1072,29,M,mid,family,1,1,West,Bronze,0
1073,32,M,mid,family,0,0,Central,Bronze,1
1074,43,M,high,couple,0,0,South,Gold,2
1075,41,M,low,single,0,1,West,Bronze,4
1076,28,M,mid,family,0,1,South,Platinum,4
1077,22,F,mid,single,0,1,South,Silver,4
1078,45,M,mid,family,0,1,West,Silver,4
1079,59,F,mid,family,0,0,West,Bronze,1
1080,45,M,low,couple,1,1,North,Bronze,0
1081,27,M,low,couple,0,1,East,Silver,4
1082,49,M,mid,couple,0,0,Central,Gold,3
1083,23,M,high,single,0,0,North,Bronze,3
1084,44,M,high,family,0,0,Central,Silver,2
1085,19,F,mid,family,0,1,East,Silver,4
1086,53,M,low,family,0,0,North,Silver,1
1087,26,M,mid,single,0,1,South,Gold,4
1088,39,M,mid,couple,1,1,East,Gold,0
1089,34,M,low,couple,0,1,West,Bronze,4
1090,43,M,high,single,0,0,West,Silver,2
1091,45,M,mid,family,1,1,West,Gold,0
1092,47,M,low,couple,0,0,West,Bronze,1
1093,23,M,high,family,1,1,Central,Silver,0
1094,28,M,mid,couple,0,0,South,Silver,1
1095,57,M,low,family,0,0,Central,Silver,1
1096,53,M,high,single,0,1,Central,Bronze,2
1097,31,M,high,couple,0,0,South,Gold,2
1098,28,M,mid,family,1,1,North,Gold,0
1099,19,F,low,single,0,1,South,Bronze,4
1100,37,F,mid,family,0,0,West,Bronze,1
1101,53,M,mid,family,0,1,North,Gold,4
1102,35,F,high,family,1,0,South,Bronze,0
1103,40,F,mid,couple,0,0,Central,Bronze,3
1104,40,F,low,family,0,0,North,Bronze,3
1105,28,F,mid,family,0,0,South,Silver,1
1106,46,M,low,couple,0,0,South,Gold,1
1107,59,F,low,single,0,0,Central,Gold,3
1108,47,M,high,single,0,0,East,Silver,2
1109,35,M,mid,couple,0,1,South,Bronze,4
1110,44,M,low,family,1,0,East,Silver,0
1111,79,F,mid,couple,0,0,North,Bronze,3
1112,59,M,low,single,0,1,West,Silver,4
1113,47,M,low,family,0,0,North,Gold,1
1114,42,F,low,single,0,0,North,Silver,1
1115,19,F,mid,family,0,0,South,Platinum,3
1116,32,F,mid,single,0,0,East,Bronze,1
1117,58,F,mid,family,0,0,South,Bronze,3
1118,45,F,mid,single,0,1,North,Bronze,4
1119,37,F,mid,couple,0,0,South,Bronze,3
1120,28,M,mid,single,0,0,South,Silver,1
1121,64,F,mid,single,0,0,West,Bronze,1
1122,37,F,mid,single,0,0,West,Silver,1
1123,72,F,low,single,0,1,East,Silver,4
1124,27,F,low,family,0,1,South,Bronze,4
1125,41,F,low,couple,0,0,West,Bronze,3
1126,53,M,mid,family,0,0,West,Gold,3
1127,70,M,mid,family,1,0,East,Gold,0
1128,52,M,mid,couple,0,0,East,Silver,1
1129,26,M,low,family,0,0,East,Bronze,1
1130,38,M,high,single,0,0,North,Gold,2
1131,45,F,mid,family,1,0,North,Gold,0
1132,71,M,mid,family,0,1,North,Bronze,4
1133,40,M,mid,couple,0,0,West,Bronze,3
1134,75,M,high,couple,0,0,East,Silver,3
1135,40,F,mid,single,0,0,East,Bronze,1
1136,21,F,mid,couple,0,0,West,Silver,1
1137,56,F,low,couple,0,0,East,Silver,1
1138,21,M,low,couple,0,0,East,Silver,3
1139,54,M,low,family,0,0,West,Silver,1
1140,22,M,high,family,0,0,South,Bronze,3
1141,43,M,mid,couple,0,0,West,Bronze,1
1142,64,M,mid,family,0,0,West,Bronze,3
1143,20,F,mid,couple,1,1,West,Bronze,0
1144,31,M,low,couple,0,1,South,Bronze,4
1145,75,M,high,single,0,0,West,Gold,3
1146,68,M,high,couple,0,1,North,Bronze,4
1147,72,F,low,couple,0,0,West,Platinum,3
1148,49,F,low,family,0,0,Central,Gold,1
1149,66,M,high,single,0,0,West,Gold,3
1150,43,M,mid,single,0,0,West,Silver,1
1151,78,M,mid,family,0,0,North,Bronze,3
1152,33,M,mid,couple,0,1,South,Bronze,4
1153,22,M,mid,couple,0,0,South,Silver,1
1154,25,F,mid,family,0,1,North,Gold,4
