basket_id,t,customer_id,cluster,last_cat,dayofweek,promo_any,action_rec,action_rec_prob,purchased_cat,clicked,reward
91,7,8,1,Electronics,5,1,Pet,0.0542,Household,0,0.28
92,0,8,1,START,3,0,Bakery,0.0859,Home,0,2.8
92,1,8,1,Home,3,0,Produce,0.0699,Pet,0,0.3
92,2,8,1,Pet,3,0,Produce,0.0699,Snacks,0,0.16
92,3,8,1,Snacks,3,0,Home,0.0618,Dairy,0,0.12
93,0,8,1,START,6,1,Produce,0.0703,Snacks,0,0.14
93,1,8,1,Snacks,6,1,Beverages,0.1081,Electronics,0,2.82
93,2,8,1,Electronics,6,1,Dairy,0.0775,Produce,0,0.12
93,3,8,1,Produce,6,1,Snacks,0.1164,Beauty,0,1.02
93,4,8,1,Beauty,6,1,Electronics,0.0853,Produce,0,0.17
93,5,8,1,Produce,6,1,Bakery,0.0853,Bakery,1,1.19
93,6,8,1,Bakery,6,1,Pet,0.0542,Pet,1,1.31
94,0,8,1,START,2,0,PersonalCare,0.0781,Beauty,0,0.33
94,1,8,1,Beauty,2,0,Baby,0.0388,Beauty,0,4.46
94,2,8,1,Beauty,2,0,Pet,0.0543,Home,0,5.53
94,3,8,1,Home,2,0,Beauty,0.0776,Pet,0,0.3
94,4,8,1,Pet,2,0,Bakery,0.0855,Bakery,1,0.57
95,0,8,1,START,0,0,Electronics,0.0859,Pet,0,0.21
95,1,8,1,Pet,0,0,PersonalCare,0.0777,Snacks,0,0.28
96,0,8,1,START,6,0,Electronics,0.0859,Grocery,0,0.52
96,1,8,1,Grocery,6,0,Produce,0.0698,PersonalCare,0,0.6
96,2,8,1,PersonalCare,6,0,PersonalCare,0.0853,Household,0,0.43
96,3,8,1,Household,6,0,Snacks,0.1164,Produce,0,0.13
97,0,8,1,START,4,0,Baby,0.0391,Beverages,0,0.17
97,1,8,1,Beverages,4,0,Snacks,0.1159,Beverages,0,0.04
97,2,8,1,Beverages,4,0,Beauty,0.0773,Dairy,0,0.12
97,3,8,1,Dairy,4,0,Dairy,0.0853,Electronics,0,2.51
98,0,8,1,START,2,1,Dairy,0.0781,Dairy,1,1.35
98,1,8,1,Dairy,2,1,Household,0.0698,Snacks,0,0.14
98,2,8,1,Snacks,2,1,Beverages,0.1081,Produce,0,0.08
98,3,8,1,Produce,2,1,Electronics,0.0853,Electronics,1,36.82
99,0,8,1,START,5,1,Beauty,0.0781,Dairy,0,0.16
99,1,8,1,Dairy,5,1,Snacks,0.1163,Grocery,0,0.51
99,2,8,1,Grocery,5,1,Bakery,0.0853,PersonalCare,0,0.62
99,3,8,1,PersonalCare,5,1,PersonalCare,0.0853,Beverages,0,0.23
99,4,8,1,Beverages,5,1,Household,0.0696,Grocery,0,0.3
99,5,8,1,Grocery,5,1,Electronics,0.0853,Pet,0,1.36
99,6,8,1,Pet,5,1,Dairy,0.0777,Snacks,0,0.04
99,7,8,1,Snacks,5,1,Home,0.0618,Snacks,0,0.12
99,8,8,1,Snacks,5,1,Produce,0.0695,Bakery,0,0.25
100,0,8,1,START,3,1,Grocery,0.0703,Baby,0,0.52
100,1,8,1,Baby,3,1,Household,0.07,Produce,0,0.14
100,2,8,1,Produce,3,1,PersonalCare,0.0776,Baby,0,0.71
101,0,9,2,START,1,0,Snacks,0.0597,Electronics,0,3.23
101,1,9,2,Electronics,1,0,Electronics,0.1538,Electronics,1,41.74
101,2,9,2,Electronics,1,0,Home,0.103,Electronics,0,1.39
101,3,9,2,Electronics,1,0,Dairy,0.0662,Electronics,0,3.13
101,4,9,2,Electronics,1,0,Snacks,0.0589,Produce,0,0.16
101,5,9,2,Produce,1,0,Beauty,0.1036,Electronics,0,4.4
101,6,9,2,Electronics,1,0,Dairy,0.0662,Baby,0,1.92
101,7,9,2,Baby,1,0,Dairy,0.067,Electronics,0,8.38
102,0,9,2,START,6,0,Home,0.1045,Home,1,49.27
102,1,9,2,Home,6,0,Electronics,0.1403,Home,0,2.83
102,2,9,2,Home,6,0,Dairy,0.0665,Produce,0,0.08
102,3,9,2,Produce,6,0,Dairy,0.0666,Bakery,0,0.14
102,4,9,2,Bakery,6,0,Beverages,0.0741,Beverages,1,0.58
102,5,9,2,Beverages,6,0,Snacks,0.0593,Pet,0,0.16
103,0,9,2,START,5,0,Home,0.1045,Produce,0,0.1
103,1,9,2,Produce,5,0,Grocery,0.0592,Snacks,0,0.15
103,2,9,2,Snacks,5,0,Pet,0.0519,Bakery,0,0.06
103,3,9,2,Bakery,5,0,Electronics,0.1408,Pet,0,0.3
103,4,9,2,Pet,5,0,Beauty,0.1039,Produce,0,0.04
103,5,9,2,Produce,5,0,Household,0.074,PersonalCare,0,0.53
104,0,9,2,START,6,1,Home,0.1045,Pet,0,0.3
104,1,9,2,Pet,6,1,Snacks,0.0594,Produce,0,0.2
104,2,9,2,Produce,6,1,Baby,0.0222,Snacks,0,0.08
105,0,9,2,START,6,1,Snacks,0.0597,Electronics,0,3.13
105,1,9,2,Electronics,6,1,Beauty,0.103,Grocery,0,0.46
105,2,9,2,Grocery,6,1,PersonalCare,0.089,Bakery,0,0.09
105,3,9,2,Bakery,6,1,Beauty,0.1038,Bakery,0,0.16
105,4,9,2,Bakery,6,1,PersonalCare,0.089,Produce,0,0.16
105,5,9,2,Produce,6,1,Pet,0.0518,Dairy,0,0.06
105,6,9,2,Dairy,6,1,Beauty,0.1038,Beauty,1,2.86
105,7,9,2,Beauty,6,1,Electronics,0.1403,Electronics,1,7.93
106,0,9,2,START,3,1,Grocery,0.0597,Home,0,2.8
106,1,9,2,Home,3,1,Beverages,0.0739,Grocery,0,0.28
106,2,9,2,Grocery,3,1,Beauty,0.1039,Household,0,0.2
106,3,9,2,Household,3,1,Electronics,0.1407,Produce,0,0.23
107,0,9,2,START,0,0,Beverages,0.0746,Beauty,0,4.49
108,0,9,2,START,0,0,Household,0.0746,Home,0,1.59
108,1,9,2,Home,0,0,Electronics,0.1403,Grocery,0,0.25
108,2,9,2,Grocery,0,0,Bakery,0.0668,PersonalCare,0,0.54
108,3,9,2,PersonalCare,0,0,Electronics,0.1405,Bakery,0,0.8
108,4,9,2,Bakery,0,0,Electronics,0.1408,Electronics,1,34.21
108,5,9,2,Electronics,0,0,Household,0.0736,Electronics,0,2.2
109,0,9,2,START,3,0,PersonalCare,0.0896,Pet,0,0.1
109,1,9,2,Pet,3,0,Electronics,0.1411,Electronics,1,4.17
109,2,9,2,Electronics,3,0,Home,0.103,Snacks,0,0.04
109,3,9,2,Snacks,3,0,Snacks,0.0653,Beverages,0,0.09
110,0,9,2,START,2,0,Electronics,0.1418,Beverages,0,0.22
110,1,9,2,Beverages,2,0,Home,0.1037,PersonalCare,0,0.5
110,2,9,2,PersonalCare,2,0,PersonalCare,0.0976,Household,0,0.55
110,3,9,2,Household,2,0,PersonalCare,0.0889,Bakery,0,0.05
110,4,9,2,Bakery,2,0,Produce,0.0815,Home,0,2.8
110,5,9,2,Home,2,0,Bakery,0.0665,Home,0,1.21
110,6,9,2,Home,2,0,Beauty,0.1034,Electronics,0,4.43
111,0,9,2,START,1,0,Dairy,0.0672,Beauty,0,5.95
111,1,9,2,Beauty,1,0,Produce,0.0812,Home,0,13.83
111,2,9,2,Home,1,0,Dairy,0.0665,Electronics,0,4.76
112,0,9,2,START,4,0,Beverages,0.0746,Electronics,0,4.76
112,1,9,2,Electronics,4,0,Home,0.103,Electronics,0,3.13
112,2,9,2,Electronics,4,0,Electronics,0.1538,Dairy,0,0.25
112,3,9,2,Dairy,4,0,Beauty,0.1038,Beauty,1,14.96
112,4,9,2,Beauty,4,0,Beverages,0.0739,Beauty,0,2.97
112,5,9,2,Beauty,4,0,Grocery,0.0591,Beverages,0,0.17
112,6,9,2,Beverages,4,0,PersonalCare,0.0889,Dairy,0,0.09
113,0,9,2,START,2,0,Beauty,0.1045,Produce,0,0.08
113,1,9,2,Produce,2,0,PersonalCare,0.0888,PersonalCare,1,1.97
113,2,9,2,PersonalCare,2,0,Home,0.1036,Snacks,0,0.07
113,3,9,2,Snacks,2,0,Beauty,0.1039,Grocery,0,0.55
113,4,9,2,Grocery,2,0,PersonalCare,0.089,PersonalCare,1,2.94
113,5,9,2,PersonalCare,2,0,Household,0.074,Household,1,3.81
113,6,9,2,Household,2,0,Grocery,0.0593,Snacks,0,0.13
113,7,9,2,Snacks,2,0,Produce,0.0816,Snacks,0,0.32
114,0,9,2,START,1,0,Electronics,0.1418,Home,0,6.92
114,1,9,2,Home,1,0,PersonalCare,0.0886,Electronics,0,4.43
114,2,9,2,Electronics,1,0,PersonalCare,0.0883,Grocery,0,0.55
114,3,9,2,Grocery,1,0,PersonalCare,0.089,Snacks,0,0.04
115,0,9,2,START,1,0,Produce,0.0821,PersonalCare,0,1.07
115,1,9,2,PersonalCare,1,0,Produce,0.0814,Beauty,0,1.69
115,2,9,2,Beauty,1,0,Dairy,0.0665,Dairy,1,1.08
115,3,9,2,Dairy,1,0,PersonalCare,0.089,Bakery,0,0.26
115,4,9,2,Bakery,1,0,Home,0.1038,Pet,0,0.16
116,0,9,2,START,4,0,Bakery,0.0672,Beverages,0,0.21
116,1,9,2,Beverages,4,0,PersonalCare,0.0889,Beauty,0,2.24
116,2,9,2,Beauty,4,0,Beauty,0.1137,Pet,0,0.29
116,3,9,2,Pet,4,0,Home,0.1039,Household,0,2.29
116,4,9,2,Household,4,0,Electronics,0.1407,PersonalCare,0,0.33
116,5,9,2,PersonalCare,4,0,PersonalCare,0.0976,Household,0,0.17
116,6,9,2,Household,4,0,Home,0.1037,Home,1,36.89
117,0,9,2,START,5,0,Home,0.1045,Beverages,0,0.09
117,1,9,2,Beverages,5,0,Bakery,0.0667,Electronics,0,4.76
117,2,9,2,Electronics,5,0,Electronics,0.1538,Electronics,1,59.1
117,3,9,2,Electronics,5,0,Bakery,0.0662,Home,0,2.8
117,4,9,2,Home,5,0,Dairy,0.0665,Produce,0,0.05
117,5,9,2,Produce,5,0,Household,0.074,Produce,0,0.09
117,6,9,2,Produce,5,0,Beauty,0.1036,Beauty,1,38.95
118,0,9,2,START,4,1,Electronics,0.1418,Beauty,0,1.56
118,1,9,2,Beauty,4,1,Beverages,0.0739,Electronics,0,6.45
118,2,9,2,Electronics,4,1,PersonalCare,0.0883,Home,0,5.53
118,3,9,2,Home,4,1,Pet,0.0517,Snacks,0,0.04
118,4,9,2,Snacks,4,1,Pet,0.0519,Electronics,0,6.26
119,0,10,4,START,4,0,Electronics,0.0455,Dairy,0,0.15
119,1,10,4,Dairy,4,0,Dairy,0.0827,Bakery,0,0.34
119,2,10,4,Bakery,4,0,Snacks,0.0752,Grocery,0,0.2
120,0,10,4,START,3,1,Baby,0.053,Produce,0,0.15
120,1,10,4,Produce,3,1,Dairy,0.0752,Beauty,0,0.88
120,2,10,4,Beauty,3,1,Grocery,0.0752,Pet,0,0.89
121,0,10,4,START,5,1,Snacks,0.0758,Home,0,8.18
121,1,10,4,Home,5,1,Produce,0.0752,Dairy,0,0.46
121,2,10,4,Dairy,5,1,Pet,0.1504,Grocery,0,0.27
121,3,10,4,Grocery,5,1,Dairy,0.0752,Beverages,0,0.18
121,4,10,4,Beverages,5,1,Pet,0.1504,Pet,1,1.85
121,5,10,4,Pet,5,1,Household,0.0746,Pet,0,0.36
122,0,10,4,START,1,0,Grocery,0.0758,Produce,0,0.09
122,1,10,4,Produce,1,0,Pet,0.1504,Baby,0,0.95
123,0,10,4,START,6,0,Pet,0.1515,Beverages,0,0.1
123,1,10,4,Beverages,6,0,Dairy,0.0752,Bakery,0,0.16
124,0,10,4,START,3,0,Pet,0.1515,Bakery,0,0.69
124,1,10,4,Bakery,3,0,Beverages,0.0752,Grocery,0,0.75
124,2,10,4,Grocery,3,0,Snacks,0.0752,Pet,0,0.64
124,3,10,4,Pet,3,0,Beauty,0.0672,PersonalCare,0,1.09
125,0,10,4,START,3,1,PersonalCare,0.0758,Beverages,0,0.2
125,1,10,4,Beverages,3,1,Home,0.0752,Beverages,0,0.07
125,2,10,4,Beverages,3,1,Snacks,0.0752,Produce,0,0.15
125,3,10,4,Produce,3,1,Bakery,0.0752,Snacks,0,0.07
125,4,10,4,Snacks,3,1,Grocery,0.0752,Electronics,0,2.2
126,0,10,4,START,4,0,Baby,0.053,Produce,0,0.03
126,1,10,4,Produce,4,0,Pet,0.1504,Electronics,0,3.8
126,2,10,4,Electronics,4,0,Home,0.0754,Grocery,0,0.17
126,3,10,4,Grocery,4,0,Household,0.0752,Pet,0,1.36
126,4,10,4,Pet,4,0,Electronics,0.0448,Snacks,0,0.17
127,0,10,4,START,1,0,Pet,0.1515,Beauty,0,3.51
127,1,10,4,Beauty,1,0,Beauty,0.0745,Grocery,0,0.2
127,2,10,4,Grocery,1,0,Electronics,0.0451,Pet,0,0.1
128,0,10,4,START,0,0,Beauty,0.0682,Snacks,0,0.09
128,1,10,4,Snacks,0,0,Produce,0.0752,Household,0,0.16
128,2,10,4,Household,0,0,Grocery,0.0752,Snacks,0,0.11
129,0,10,4,START,5,0,Dairy,0.0758,Dairy,1,1.04
129,1,10,4,Dairy,5,0,Beverages,0.0752,Home,0,2.92
129,2,10,4,Home,5,0,Grocery,0.0752,Beverages,0,0.22
129,3,10,4,Beverages,5,0,Beverages,0.0827,Pet,0,0.1
129,4,10,4,Pet,5,0,Beverages,0.0746,Baby,0,0.96
129,5,10,4,Baby,5,0,Household,0.0754,Household,1,4.57
129,6,10,4,Household,5,0,Pet,0.1504,Household,0,0.54
130,0,11,4,START,3,1,Pet,0.1515,Electronics,0,1.19
130,1,11,4,Electronics,3,1,PersonalCare,0.0754,Pet,0,0.74
130,2,11,4,Pet,3,1,Beverages,0.0746,Pet,0,0.54
130,3,11,4,Pet,3,1,Pet,0.1642,Beauty,0,0.65
130,4,11,4,Beauty,3,1,Household,0.0752,Dairy,0,0.41
131,0,11,4,START,6,0,Grocery,0.0758,Household,0,1.14
131,1,11,4,Household,6,0,Bakery,0.0752,Pet,0,0.21
132,0,11,4,START,5,0,Snacks,0.0758,Bakery,0,0.27
132,1,11,4,Bakery,5,0,Snacks,0.0752,Produce,0,0.03
132,2,11,4,Produce,5,0,Baby,0.0526,Household,0,0.61
132,3,11,4,Household,5,0,Bakery,0.0752,Snacks,0,0.17
132,4,11,4,Snacks,5,0,Pet,0.1504,Bakery,0,0.26
133,0,11,4,START,0,1,Beauty,0.0682,Pet,0,0.39
133,1,11,4,Pet,0,1,Beverages,0.0746,PersonalCare,0,0.62
133,2,11,4,PersonalCare,0,1,Beauty,0.0677,PersonalCare,0,0.53
133,3,11,4,PersonalCare,0,1,Dairy,0.0752,Grocery,0,0.25
133,4,11,4,Grocery,0,1,Dairy,0.0752,Snacks,0,0.04
133,5,11,4,Snacks,0,1,Beverages,0.0752,Dairy,0,0.11
134,0,11,4,START,3,0,Beverages,0.0758,Pet,0,0.21
134,1,11,4,Pet,3,0,Beverages,0.0746,Pet,0,0.89
134,2,11,4,Pet,3,0,Household,0.0746,Electronics,0,3.23
134,3,11,4,Electronics,3,0,PersonalCare,0.0754,Grocery,0,0.23
134,4,11,4,Grocery,3,0,Produce,0.0752,Pet,0,0.29
134,5,11,4,Pet,3,0,Pet,0.1642,Snacks,0,0.17
135,0,11,4,START,6,0,Bakery,0.0758,Pet,0,0.2
135,1,11,4,Pet,6,0,Household,0.0746,Produce,0,0.13
135,2,11,4,Produce,6,0,PersonalCare,0.0752,Grocery,0,0.27
135,3,11,4,Grocery,6,0,Bakery,0.0752,Beverages,0,0.17
135,4,11,4,Beverages,6,0,Dairy,0.0752,Beverages,0,0.11
136,0,11,4,START,2,1,Household,0.0758,Dairy,0,0.15
136,1,11,4,Dairy,2,1,Pet,0.1504,Bakery,0,0.17
136,2,11,4,Bakery,2,1,Beauty,0.0677,Pet,0,0.26
136,3,11,4,Pet,2,1,Grocery,0.0746,Pet,0,0.12
136,4,11,4,Pet,2,1,Electronics,0.0448,Beauty,0,1.32
136,5,11,4,Beauty,2,1,Bakery,0.0752,PersonalCare,0,0.5
137,0,11,4,START,6,1,Baby,0.053,Home,0,2.36
137,1,11,4,Home,6,1,Electronics,0.0451,Pet,0,0.89
137,2,11,4,Pet,6,1,Grocery,0.0746,Grocery,1,2.06
137,3,11,4,Grocery,6,1,Beverages,0.0752,Dairy,0,0.15
137,4,11,4,Dairy,6,1,Pet,0.1504,Bakery,0,0.04
137,5,11,4,Bakery,6,1,Home,0.0752,Grocery,0,0.35
138,0,11,4,START,1,1,Beverages,0.0758,Pet,0,0.11
138,1,11,4,Pet,1,1,Beauty,0.0672,Bakery,0,0.54
138,2,11,4,Bakery,1,1,Beauty,0.0677,Pet,0,0.08
138,3,11,4,Pet,1,1,PersonalCare,0.0746,Snacks,0,0.18
139,0,11,4,START,4,1,Pet,0.1515,Beauty,0,1.89
139,1,11,4,Beauty,4,1,Bakery,0.0752,Dairy,0,0.15
139,2,11,4,Dairy,4,1,Home,0.0752,Beverages,0,0.66
139,3,11,4,Beverages,4,1,Grocery,0.0752,PersonalCare,0,0.44
139,4,11,4,PersonalCare,4,1,Beauty,0.0677,Snacks,0,0.04
139,5,11,4,Snacks,4,1,Home,0.0752,Electronics,0,2.67
140,0,11,4,START,1,0,Beverages,0.0758,Home,0,5.13
140,1,11,4,Home,1,0,Household,0.0752,Produce,0,0.06
140,2,11,4,Produce,1,0,Bakery,0.0752,Baby,0,0.71
141,0,11,4,START,3,0,PersonalCare,0.0758,Snacks,0,0.09
141,1,11,4,Snacks,3,0,Home,0.0752,Snacks,0,0.17
141,2,11,4,Snacks,3,0,Beauty,0.0677,Dairy,0,0.26
141,3,11,4,Dairy,3,0,Pet,0.1504,Beverages,0,0.25
141,4,11,4,Beverages,3,0,Home,0.0752,Electronics,0,3.81
141,5,11,4,Electronics,3,0,Pet,0.1508,Produce,0,0.09
141,6,11,4,Produce,3,0,Produce,0.0827,Home,0,16.6
142,0,11,4,START,0,0,Household,0.0758,PersonalCare,0,0.62
142,1,11,4,PersonalCare,0,0,Home,0.0752,Dairy,0,0.12
143,0,12,1,START,3,0,Pet,0.0547,Produce,0,0.07
143,1,12,1,Produce,3,0,Snacks,0.1164,Beverages,0,0.11
144,0,12,1,START,4,0,Household,0.0703,Electronics,0,3.23
144,1,12,1,Electronics,4,0,Beverages,0.1084,Dairy,0,0.15
144,2,12,1,Dairy,4,0,Home,0.062,Snacks,0,0.26
144,3,12,1,Snacks,4,0,Beverages,0.1081,Produce,0,0.1
144,4,12,1,Produce,4,0,Bakery,0.0853,PersonalCare,0,0.27
145,0,12,1,START,2,0,Beverages,0.1094,Beverages,1,0.61
145,1,12,1,Beverages,2,0,Snacks,0.1159,Snacks,1,0.35
145,2,12,1,Snacks,2,0,Snacks,0.1274,Beauty,0,0.66
145,3,12,1,Beauty,2,0,Beverages,0.1085,Beverages,1,2.47
145,4,12,1,Beverages,2,0,Beverages,0.119,Pet,0,0.43
145,5,12,1,Pet,2,0,Grocery,0.0699,Electronics,0,4.37
145,6,12,1,Electronics,2,0,Pet,0.0542,Snacks,0,0.07
146,0,12,1,START,4,0,Bakery,0.0859,Baby,0,1.46
146,1,12,1,Baby,4,0,Produce,0.07,Grocery,0,0.75
146,2,12,1,Grocery,4,0,Beauty,0.0776,Snacks,0,0.13
147,0,12,1,START,6,0,Bakery,0.0859,Dairy,0,0.43
147,1,12,1,Dairy,6,0,Produce,0.0698,PersonalCare,0,0.3
147,2,12,1,PersonalCare,6,0,Electronics,0.0853,Beauty,0,0.66
147,3,12,1,Beauty,6,0,Home,0.062,Grocery,0,0.23
147,4,12,1,Grocery,6,0,Home,0.0621,Electronics,0,7.54
147,5,12,1,Electronics,6,0,Beauty,0.0775,Home,0,2.8
147,6,12,1,Home,6,0,Grocery,0.0699,Baby,0,0.96
148,0,12,1,START,5,0,PersonalCare,0.0781,Produce,0,0.18
148,1,12,1,Produce,5,0,Bakery,0.0853,Pet,0,0.85
149,0,12,1,START,4,0,Grocery,0.0703,Household,0,0.74
150,0,12,1,START,2,0,Snacks,0.1172,Household,0,0.54
150,1,12,1,Household,2,0,Beverages,0.1086,Snacks,0,0.06
151,0,12,1,START,3,0,Bakery,0.0859,PersonalCare,0,0.33
151,1,12,1,PersonalCare,3,0,Dairy,0.0775,Dairy,1,1.03
151,2,12,1,Dairy,3,0,Beauty,0.0775,Beauty,1,12.6
151,3,12,1,Beauty,3,0,PersonalCare,0.0775,Bakery,0,0.21
151,4,12,1,Bakery,3,0,PersonalCare,0.0775,Pet,0,0.3
151,5,12,1,Pet,3,0,Dairy,0.0777,Dairy,1,2.5
151,6,12,1,Dairy,3,0,Dairy,0.0853,Pet,0,0.4
152,0,12,1,START,6,0,Produce,0.0703,Dairy,0,0.04
152,1,12,1,Dairy,6,0,Dairy,0.0853,Household,0,0.64
152,2,12,1,Household,6,0,Beverages,0.1086,Snacks,0,0.05
152,3,12,1,Snacks,6,0,Pet,0.0541,Home,0,4.25
153,0,12,1,START,6,0,Beverages,0.1094,Beauty,0,0.33
153,1,12,1,Beauty,6,0,Electronics,0.0853,Household,0,0.55
153,2,12,1,Household,6,0,Dairy,0.0776,Home,0,1.21
154,0,12,1,START,0,0,Grocery,0.0703,Grocery,1,1.15
155,0,12,1,START,3,0,Grocery,0.0703,Dairy,0,0.33
156,0,12,1,START,6,1,Snacks,0.1172,Electronics,0,1.07
156,1,12,1,Electronics,6,1,Snacks,0.1162,PersonalCare,0,2.3
156,2,12,1,PersonalCare,6,1,Bakery,0.0853,PersonalCare,0,1.09
156,3,12,1,PersonalCare,6,1,Snacks,0.1163,Beauty,0,0.53
156,4,12,1,Beauty,6,1,Produce,0.0698,Baby,0,1.91
156,5,12,1,Baby,6,1,Dairy,0.0778,Snacks,0,0.06
157,0,12,1,START,5,1,Produce,0.0703,Household,0,0.13
157,1,12,1,Household,5,1,Beverages,0.1086,Electronics,0,1.28
158,0,12,1,START,0,1,PersonalCare,0.0781,Beauty,0,1.67
159,0,13,1,START,6,1,Baby,0.0391,Dairy,0,0.16
159,1,13,1,Dairy,6,1,PersonalCare,0.0775,Bakery,0,0.23
159,2,13,1,Bakery,6,1,PersonalCare,0.0775,Pet,0,0.29
159,3,13,1,Pet,6,1,Household,0.0699,Grocery,0,0.7
159,4,13,1,Grocery,6,1,Beverages,0.1086,Beverages,1,0.83
159,5,13,1,Beverages,6,1,Electronics,0.085,Dairy,0,0.46
160,0,13,1,START,4,0,Produce,0.0703,Home,0,1.74
160,1,13,1,Home,4,0,Produce,0.0699,Baby,0,0.26
160,2,13,1,Baby,4,0,Dairy,0.0778,Pet,0,0.16
160,3,13,1,Pet,4,0,Grocery,0.0699,Snacks,0,0.14
160,4,13,1,Snacks,4,0,PersonalCare,0.0772,Pet,0,1.16
160,5,13,1,Pet,4,0,Dairy,0.0777,Produce,0,0.08
160,6,13,1,Produce,4,0,Snacks,0.1164,Produce,0,0.15
161,0,13,1,START,3,0,Beverages,0.1094,Bakery,0,0.14
161,1,13,1,Bakery,3,0,Beauty,0.0775,Produce,0,0.08
161,2,13,1,Produce,3,0,Grocery,0.0698,PersonalCare,0,0.44
161,3,13,1,PersonalCare,3,0,Dairy,0.0775,Snacks,0,0.08
162,0,13,1,START,1,1,Produce,0.0703,Electronics,0,3.81
162,1,13,1,Electronics,1,1,Beverages,0.1084,Beauty,0,1.65
162,2,13,1,Beauty,1,1,Pet,0.0543,Beverages,0,0.22
162,3,13,1,Beverages,1,1,Bakery,0.085,Grocery,0,0.38
163,0,13,1,START,1,0,Electronics,0.0859,Grocery,0,0.07
163,1,13,1,Grocery,1,0,Dairy,0.0776,Grocery,0,1.53
164,0,13,1,START,4,0,Beauty,0.0781,Produce,0,0.32
164,1,13,1,Produce,4,0,Snacks,0.1164,Dairy,0,0.2
164,2,13,1,Dairy,4,0,Grocery,0.0698,Beauty,0,0.53
164,3,13,1,Beauty,4,0,Electronics,0.0853,Bakery,0,0.14
164,4,13,1,Bakery,4,0,Home,0.062,PersonalCare,0,0.92
164,5,13,1,PersonalCare,4,0,Beauty,0.0775,Electronics,0,5.13
164,6,13,1,Electronics,4,0,Beauty,0.0775,Snacks,0,0.14
165,0,13,1,START,5,0,Home,0.0625,Grocery,0,0.28
165,1,13,1,Grocery,5,0,Electronics,0.0853,Produce,0,0.13
165,2,13,1,Produce,5,0,Beverages,0.1086,Bakery,0,0.08
165,3,13,1,Bakery,5,0,Baby,0.0387,Beauty,0,1.05
165,4,13,1,Beauty,5,0,Bakery,0.0853,Household,0,0.29
165,5,13,1,Household,5,0,Electronics,0.0853,Household,0,0.55
166,0,13,1,START,4,0,Beauty,0.0781,Pet,0,0.48
166,1,13,1,Pet,4,0,Snacks,0.1166,Beauty,0,2.24
166,2,13,1,Beauty,4,0,Snacks,0.1163,Dairy,0,0.17
166,3,13,1,Dairy,4,0,Electronics,0.0853,Beverages,0,0.2
166,4,13,1,Beverages,4,0,Pet,0.0541,Pet,1,3.19
166,5,13,1,Pet,4,0,Grocery,0.0699,Dairy,0,0.53
167,0,13,1,START,0,1,Beauty,0.0781,Grocery,0,0.27
167,1,13,1,Grocery,0,1,Home,0.0621,Bakery,0,0.34
167,2,13,1,Bakery,0,1,Pet,0.0542,Household,0,0.54
167,3,13,1,Household,0,1,Household,0.0768,Pet,0,0.21
167,4,13,1,Pet,0,1,Pet,0.0598,Beauty,0,1.56
167,5,13,1,Beauty,0,1,Snacks,0.1163,Grocery,0,0.38
168,0,13,1,START,0,0,Bakery,0.0859,Household,0,0.16
168,1,13,1,Household,0,0,Grocery,0.0698,Household,0,0.35
168,2,13,1,Household,0,0,Produce,0.0698,Household,0,0.58
168,3,13,1,Household,0,0,Beauty,0.0776,Beauty,1,6.79
168,4,13,1,Beauty,0,0,Bakery,0.0853,Electronics,0,3.23
169,0,13,1,START,4,0,Dairy,0.0781,Beverages,0,0.29
169,1,13,1,Beverages,4,0,Beauty,0.0773,Dairy,0,0.06
169,2,13,1,Dairy,4,0,Produce,0.0698,PersonalCare,0,2.17
170,0,13,1,START,5,1,Snacks,0.1172,Home,0,2.65
170,1,13,1,Home,5,1,Electronics,0.0854,Dairy,0,0.12
171,0,13,1,START,6,1,Bakery,0.0859,Baby,0,2.88
171,1,13,1,Baby,6,1,PersonalCare,0.0778,PersonalCare,1,2.8
171,2,13,1,PersonalCare,6,1,Home,0.062,Electronics,0,1.63
171,3,13,1,Electronics,6,1,PersonalCare,0.0775,Dairy,0,0.26
171,4,13,1,Dairy,6,1,Beverages,0.1085,Bakery,0,0.17
171,5,13,1,Bakery,6,1,Snacks,0.1162,Home,0,2.41
171,6,13,1,Home,6,1,Baby,0.0388,Snacks,0,0.15
171,7,13,1,Snacks,6,1,Beauty,0.0772,Beauty,1,45.93
171,8,13,1,Beauty,6,1,Bakery,0.0853,Produce,0,0.05
172,0,13,1,START,6,0,Electronics,0.0859,PersonalCare,0,1.75
172,1,13,1,PersonalCare,6,0,Grocery,0.0698,PersonalCare,0,0.12
172,2,13,1,PersonalCare,6,0,Dairy,0.0775,Bakery,0,0.34
172,3,13,1,Bakery,6,0,Snacks,0.1162,Beauty,0,2.24
172,4,13,1,Beauty,6,0,Electronics,0.0853,Dairy,0,0.46
173,0,13,1,START,4,0,Produce,0.0703,Grocery,0,0.3
173,1,13,1,Grocery,4,0,Bakery,0.0853,Snacks,0,0.09
173,2,13,1,Snacks,4,0,PersonalCare,0.0772,Household,0,0.29
173,3,13,1,Household,4,0,Beauty,0.0776,Baby,0,0.45
173,4,13,1,Baby,4,0,Household,0.07,Grocery,0,0.35
173,5,13,1,Grocery,4,0,Household,0.0698,Snacks,0,0.08
174,0,13,1,START,4,0,Grocery,0.0703,Dairy,0,0.15
174,1,13,1,Dairy,4,0,Beverages,0.1085,Beverages,1,0.85
